id,dateYear,dateMonth,employeePositionID
23264,2022,5,948
23265,2022,6,948
23266,2022,7,948
23267,2022,8,948
23268,2022,9,948
23269,2022,10,948
23270,2022,11,948
23271,2022,12,948
23272,2023,1,948
23273,2023,2,948
23274,2023,3,948
23275,2023,4,948
23276,2023,5,948
23277,2023,6,948
23278,2023,7,948
23279,2023,8,948
23280,2023,9,948
23281,2023,10,948
23282,2023,11,948
23283,2023,12,948
23284,2024,1,948
23285,2024,2,948
23286,2024,3,948
23287,2024,4,948
23288,2024,5,948
23289,2024,6,948
23290,2024,7,948
23291,2024,8,948
23292,2024,9,948
23293,2024,10,948
23294,2024,11,948
23295,2024,12,948
23296,2025,1,948
23297,2025,2,948
23298,2025,3,948
23299,2025,4,948
23300,2025,5,948
23301,2025,6,948
23302,2025,7,948
23303,2025,8,948
23304,2025,9,948
23305,2025,10,948
23306,2025,11,948
23307,2025,12,948
23308,2024,5,949
23309,2024,6,949
23310,2024,7,949
23311,2024,8,949
23312,2024,9,949
23313,2024,10,949
23314,2024,11,949
23315,2024,12,949
23316,2025,1,949
23317,2025,2,949
23318,2025,3,949
23319,2025,4,949
23320,2025,5,949
23321,2025,6,949
23322,2025,7,949
23323,2025,8,949
23324,2025,9,949
23325,2025,10,949
23326,2025,11,949
23327,2025,12,949
23328,2021,12,950
23329,2022,1,950
23330,2022,2,950
23331,2022,2,951
23332,2022,3,951
23333,2022,4,951
23334,2022,5,951
23335,2022,6,951
23336,2022,7,951
23337,2022,8,951
23338,2022,9,951
23339,2022,10,951
23340,2022,11,951
23341,2022,12,951
23342,2023,1,951
23343,2023,2,951
23344,2023,3,951
23345,2023,4,951
23346,2023,5,951
23347,2023,6,951
23348,2023,7,951
23349,2023,8,951
23350,2023,9,951
23351,2023,10,951
23352,2023,11,951
23353,2023,12,951
23354,2024,1,951
23355,2024,2,951
23356,2024,3,951
23357,2024,4,951
23358,2024,5,951
23359,2024,6,951
23360,2024,7,951
23361,2024,8,951
23362,2024,9,951
23363,2024,10,951
23364,2024,11,951
23365,2024,12,951
23366,2025,1,951
23367,2025,2,951
23368,2025,3,951
23369,2025,4,951
23370,2025,5,951
23371,2025,6,951
23372,2025,6,952
23373,2025,7,952
23374,2025,8,952
23375,2025,9,952
23376,2025,10,952
23377,2025,11,952
23378,2025,12,952
23379,2025,3,953
23380,2025,4,953
23381,2025,5,953
23382,2025,6,953
23383,2025,7,953
23384,2025,8,953
23385,2025,9,953
23386,2025,10,953
23387,2025,11,953
23388,2025,11,954
23389,2025,12,954
23390,2022,11,955
23391,2022,12,955
23392,2023,1,955
23393,2023,2,955
23394,2023,3,955
23395,2023,4,955
23396,2023,5,955
23397,2023,6,955
23398,2023,7,955
23399,2023,8,955
23400,2023,9,955
23401,2023,10,955
23402,2023,11,955
23403,2023,12,955
23404,2024,1,955
23405,2024,2,955
23406,2024,3,955
23407,2024,4,955
23408,2024,5,955
23409,2024,6,955
23410,2024,7,955
23411,2024,8,955
23412,2024,9,955
23413,2024,10,955
23414,2024,11,955
23415,2024,12,955
23416,2025,1,955
23417,2025,2,955
23418,2025,3,955
23419,2025,4,955
23420,2025,5,955
23421,2025,6,955
23422,2025,7,955
23423,2025,8,955
23424,2025,9,955
23425,2025,10,955
23426,2025,11,955
23427,2025,12,955
23428,2020,9,956
23429,2020,10,956
23430,2020,11,956
23431,2020,12,956
23432,2021,1,956
23433,2021,2,956
23434,2021,3,956
23435,2021,4,956
23436,2021,5,956
23437,2021,6,956
23438,2021,7,956
23439,2021,8,956
23440,2021,9,956
23441,2021,10,956
23442,2021,11,956
23443,2021,12,956
23444,2022,1,956
23445,2022,2,956
23446,2022,3,956
23447,2022,4,956
23448,2022,5,956
23449,2022,6,956
23450,2022,7,956
23451,2022,8,956
23452,2022,9,956
23453,2022,10,956
23454,2022,11,956
23455,2022,12,956
23456,2023,1,956
23457,2023,2,956
23458,2023,3,956
23459,2023,4,956
23460,2023,5,956
23461,2023,6,956
23462,2023,7,956
23463,2023,8,956
23464,2023,9,956
23465,2023,10,956
23466,2023,11,956
23467,2023,12,956
23468,2024,1,956
23469,2024,2,956
23470,2024,3,956
23471,2024,4,956
23472,2024,5,956
23473,2024,6,956
23474,2024,7,956
23475,2024,8,956
23476,2024,9,956
23477,2024,10,956
23478,2024,11,956
23479,2024,12,956
23480,2025,1,956
23481,2025,2,956
23482,2025,3,956
23483,2025,4,956
23484,2025,5,956
23485,2025,6,956
23486,2025,7,956
23487,2025,8,956
23488,2025,9,956
23489,2025,10,956
23490,2025,11,956
23491,2025,12,956
23492,2025,9,957
23493,2025,9,958
23494,2025,10,958
23495,2025,11,958
23496,2025,12,958
23497,2023,4,959
23498,2023,5,959
23499,2023,6,959
23500,2023,7,959
23501,2023,8,959
23502,2023,9,959
23503,2023,10,959
23504,2023,11,959
23505,2023,12,959
23506,2024,1,959
23507,2024,2,959
23508,2024,3,959
23509,2024,4,959
23510,2024,5,959
23511,2024,6,959
23512,2024,7,959
23513,2024,8,959
23514,2024,9,959
23515,2024,10,959
23516,2024,11,959
23517,2024,12,959
23518,2025,1,959
23519,2025,2,959
23520,2025,3,959
23521,2025,4,959
23522,2025,5,959
23523,2025,6,959
23524,2025,7,959
23525,2025,8,959
23526,2025,9,959
23527,2025,10,959
23528,2025,11,959
23529,2025,12,959
23530,2024,11,960
23531,2024,11,961
23532,2024,12,961
23533,2025,1,961
23534,2025,2,961
23535,2025,3,961
23536,2025,4,961
23537,2025,5,961
23538,2025,6,961
23539,2025,7,961
23540,2025,8,961
23541,2025,9,961
23542,2025,10,961
23543,2025,11,961
23544,2025,12,961
23545,2023,1,962
23546,2023,2,962
23547,2023,3,962
23548,2023,4,962
23549,2023,5,962
23550,2023,6,962
23551,2023,7,962
23552,2023,8,962
23553,2023,9,962
23554,2023,10,962
23555,2023,11,962
23556,2023,12,962
23557,2024,1,962
23558,2024,2,962
23559,2024,3,962
23560,2024,3,963
23561,2024,4,963
23562,2024,5,963
23563,2024,6,963
23564,2024,7,963
23565,2024,8,963
23566,2024,9,963
23567,2024,10,963
23568,2024,11,963
23569,2024,12,963
23570,2025,1,963
23571,2025,2,963
23572,2025,3,963
23573,2025,4,963
23574,2025,5,963
23575,2025,6,963
23576,2025,7,963
23577,2025,8,963
23578,2025,9,963
23579,2025,10,963
23580,2025,11,963
23581,2025,12,963
23582,2024,7,964
23583,2024,8,964
23584,2024,9,964
23585,2024,10,964
23586,2024,11,964
23587,2024,12,964
23588,2025,1,964
23589,2025,2,964
23590,2025,3,964
23591,2025,4,964
23592,2025,5,964
23593,2025,6,964
23594,2025,7,964
23595,2025,8,964
23596,2025,9,964
23597,2025,10,964
23598,2025,11,964
23599,2025,12,964
23600,2023,9,965
23601,2023,10,965
23602,2023,11,965
23603,2023,12,965
23604,2024,1,965
23605,2024,2,965
23606,2024,3,965
23607,2024,4,965
23608,2024,5,965
23609,2024,6,965
23610,2024,7,965
23611,2024,8,965
23612,2024,9,965
23613,2024,10,965
23614,2024,11,965
23615,2024,12,965
23616,2025,1,965
23617,2025,2,965
23618,2025,3,965
23619,2025,4,965
23620,2025,5,965
23621,2025,6,965
23622,2025,7,965
23623,2025,8,965
23624,2025,9,965
23625,2025,10,965
23626,2025,11,965
23627,2025,12,965
23628,2020,4,966
23629,2020,5,966
23630,2020,6,966
23631,2020,7,966
23632,2020,8,966
23633,2020,9,966
23634,2020,10,966
23635,2020,11,966
23636,2020,12,966
23637,2021,1,966
23638,2021,2,966
23639,2021,3,966
23640,2021,4,966
23641,2021,5,966
23642,2021,6,966
23643,2021,7,966
23644,2021,8,966
23645,2021,9,966
23646,2021,10,966
23647,2021,11,966
23648,2021,12,966
23649,2022,1,966
23650,2022,2,966
23651,2022,3,966
23652,2022,4,966
23653,2022,5,966
23654,2022,6,966
23655,2022,7,966
23656,2022,8,966
23657,2022,9,966
23658,2022,10,966
23659,2022,11,966
23660,2022,12,966
23661,2023,1,966
23662,2023,2,966
23663,2023,3,966
23664,2023,4,966
23665,2023,5,966
23666,2023,6,966
23667,2023,7,966
23668,2023,8,966
23669,2023,9,966
23670,2023,10,966
23671,2023,11,966
23672,2023,12,966
23673,2024,1,966
23674,2024,2,966
23675,2024,3,966
23676,2024,4,966
23677,2024,5,966
23678,2024,6,966
23679,2024,7,966
23680,2024,8,966
23681,2024,9,966
23682,2024,10,966
23683,2024,11,966
23684,2024,12,966
23685,2025,1,966
23686,2025,2,966
23687,2025,3,966
23688,2025,4,966
23689,2025,5,966
23690,2025,6,966
23691,2025,7,966
23692,2025,8,966
23693,2025,9,966
23694,2025,10,966
23695,2025,11,966
23696,2025,12,966
23697,2024,11,967
23698,2024,12,967
23699,2025,1,967
23700,2025,2,967
23701,2025,3,967
23702,2025,4,967
23703,2025,5,967
23704,2025,6,967
23705,2025,7,967
23706,2025,8,967
23707,2025,9,967
23708,2025,10,967
23709,2025,11,967
23710,2025,12,967
23711,2023,6,968
23712,2023,7,968
23713,2023,8,968
23714,2023,9,968
23715,2023,10,968
23716,2023,11,968
23717,2023,12,968
23718,2024,1,968
23719,2024,2,968
23720,2024,3,968
23721,2024,4,968
23722,2024,5,968
23723,2024,6,968
23724,2024,7,968
23725,2024,8,968
23726,2024,9,968
23727,2024,10,968
23728,2024,11,968
23729,2024,12,968
23730,2025,1,968
23731,2025,2,968
23732,2025,3,968
23733,2025,4,968
23734,2025,5,968
23735,2025,6,968
23736,2025,7,968
23737,2025,8,968
23738,2025,9,968
23739,2025,10,968
23740,2025,11,968
23741,2025,12,968
23742,2020,8,969
23743,2020,9,969
23744,2020,10,969
23745,2020,11,969
23746,2020,12,969
23747,2021,1,969
23748,2021,2,969
23749,2021,3,969
23750,2021,4,969
23751,2021,5,969
23752,2021,6,969
23753,2021,7,969
23754,2021,8,969
23755,2021,9,969
23756,2021,10,969
23757,2021,11,969
23758,2021,12,969
23759,2022,1,969
23760,2022,2,969
23761,2022,3,969
23762,2022,4,969
23763,2022,5,969
23764,2022,6,969
23765,2022,7,969
23766,2022,8,969
23767,2022,9,969
23768,2022,10,969
23769,2022,11,969
23770,2022,12,969
23771,2023,1,969
23772,2023,2,969
23773,2023,3,969
23774,2023,4,969
23775,2023,5,969
23776,2023,6,969
23777,2023,7,969
23778,2023,8,969
23779,2023,9,969
23780,2023,10,969
23781,2023,11,969
23782,2023,12,969
23783,2024,1,969
23784,2024,2,969
23785,2024,3,969
23786,2024,4,969
23787,2024,5,969
23788,2024,6,969
23789,2024,7,969
23790,2024,8,969
23791,2024,9,969
23792,2024,10,969
23793,2024,11,969
23794,2024,12,969
23795,2025,1,969
23796,2025,2,969
23797,2025,3,969
23798,2025,4,969
23799,2025,5,969
23800,2025,6,969
23801,2025,7,969
23802,2025,8,969
23803,2025,9,969
23804,2025,10,969
23805,2025,11,969
23806,2025,12,969
23807,2022,3,970
23808,2022,4,970
23809,2022,5,970
23810,2022,6,970
23811,2022,7,970
23812,2022,8,970
23813,2022,9,970
23814,2022,10,970
23815,2022,11,970
23816,2022,12,970
23817,2023,1,970
23818,2023,2,970
23819,2023,3,970
23820,2023,4,970
23821,2023,5,970
23822,2023,6,970
23823,2023,7,970
23824,2023,8,970
23825,2023,9,970
23826,2023,10,970
23827,2023,11,970
23828,2023,12,970
23829,2024,1,970
23830,2024,2,970
23831,2024,3,970
23832,2024,4,970
23833,2024,5,970
23834,2024,6,970
23835,2024,7,970
23836,2024,8,970
23837,2024,9,970
23838,2024,10,970
23839,2024,11,970
23840,2024,12,970
23841,2025,1,970
23842,2025,2,970
23843,2025,3,970
23844,2025,4,970
23845,2025,5,970
23846,2025,6,970
23847,2025,7,970
23848,2025,8,970
23849,2025,9,970
23850,2025,10,970
23851,2025,11,970
23852,2025,12,970
23853,2020,11,971
23854,2020,12,971
23855,2021,1,971
23856,2021,2,971
23857,2021,3,971
23858,2021,4,971
23859,2021,5,971
23860,2021,6,971
23861,2021,7,971
23862,2021,8,971
23863,2021,9,971
23864,2021,10,971
23865,2021,11,971
23866,2021,12,971
23867,2022,1,971
23868,2022,2,971
23869,2022,3,971
23870,2022,4,971
23871,2022,5,971
23872,2022,6,971
23873,2022,7,971
23874,2022,8,971
23875,2022,9,971
23876,2022,10,971
23877,2022,11,971
23878,2022,12,971
23879,2023,1,971
23880,2023,2,971
23881,2023,3,971
23882,2023,4,971
23883,2023,5,971
23884,2023,6,971
23885,2023,7,971
23886,2023,8,971
23887,2023,9,971
23888,2023,10,971
23889,2023,11,971
23890,2023,12,971
23891,2024,1,971
23892,2024,2,971
23893,2024,3,971
23894,2024,4,971
23895,2024,5,971
23896,2024,6,971
23897,2024,7,971
23898,2024,8,971
23899,2024,9,971
23900,2024,10,971
23901,2024,11,971
23902,2024,12,971
23903,2025,1,971
23904,2025,2,971
23905,2025,3,971
23906,2025,4,971
23907,2025,5,971
23908,2025,6,971
23909,2025,7,971
23910,2025,8,971
23911,2025,9,971
23912,2025,10,971
23913,2025,11,971
23914,2025,12,971
23915,2023,8,972
23916,2023,9,972
23917,2023,10,972
23918,2023,11,972
23919,2023,12,972
23920,2024,1,972
23921,2024,2,972
23922,2024,3,972
23923,2024,4,972
23924,2024,5,972
23925,2024,6,972
23926,2024,7,972
23927,2024,8,972
23928,2024,9,972
23929,2024,10,972
23930,2024,11,972
23931,2024,12,972
23932,2025,1,972
23933,2025,2,972
23934,2025,3,972
23935,2025,4,972
23936,2025,5,972
23937,2025,6,972
23938,2025,7,972
23939,2025,8,972
23940,2025,9,972
23941,2025,10,972
23942,2025,11,972
23943,2025,12,972
23944,2021,3,973
23945,2021,4,973
23946,2021,5,973
23947,2021,6,973
23948,2021,7,973
23949,2021,8,973
23950,2021,9,973
23951,2021,10,973
23952,2021,11,973
23953,2021,12,973
23954,2022,1,973
23955,2022,2,973
23956,2022,3,973
23957,2022,4,973
23958,2022,5,973
23959,2022,6,973
23960,2022,7,973
23961,2022,8,973
23962,2022,9,973
23963,2022,10,973
23964,2022,11,973
23965,2022,12,973
23966,2023,1,973
23967,2023,2,973
23968,2023,3,973
23969,2023,4,973
23970,2023,5,973
23971,2023,6,973
23972,2023,7,973
23973,2023,8,973
23974,2023,9,973
23975,2023,10,973
23976,2023,11,973
23977,2023,12,973
23978,2024,1,973
23979,2024,2,973
23980,2024,3,973
23981,2024,4,973
23982,2024,5,973
23983,2024,6,973
23984,2024,7,973
23985,2024,8,973
23986,2024,9,973
23987,2024,10,973
23988,2024,11,973
23989,2024,12,973
23990,2025,1,973
23991,2025,2,973
23992,2025,3,973
23993,2025,4,973
23994,2025,5,973
23995,2025,6,973
23996,2025,7,973
23997,2025,8,973
23998,2025,9,973
23999,2025,10,973
24000,2025,11,973
24001,2025,12,973
24002,2021,9,974
24003,2021,10,974
24004,2021,11,974
24005,2021,12,974
24006,2022,1,974
24007,2022,2,974
24008,2022,3,974
24009,2022,4,974
24010,2022,5,974
24011,2022,6,974
24012,2022,7,974
24013,2022,8,974
24014,2022,9,974
24015,2022,10,974
24016,2022,11,974
24017,2022,12,974
24018,2023,1,974
24019,2023,2,974
24020,2023,3,974
24021,2023,4,974
24022,2023,5,974
24023,2023,6,974
24024,2023,7,974
24025,2023,8,974
24026,2023,9,974
24027,2023,10,974
24028,2023,11,974
24029,2023,12,974
24030,2024,1,974
24031,2024,2,974
24032,2024,3,974
24033,2024,4,974
24034,2024,5,974
24035,2024,6,974
24036,2024,7,974
24037,2024,8,974
24038,2024,9,974
24039,2024,10,974
24040,2024,11,974
24041,2024,12,974
24042,2025,1,974
24043,2025,2,974
24044,2025,3,974
24045,2025,3,975
24046,2025,4,975
24047,2025,5,975
24048,2025,6,975
24049,2025,7,975
24050,2025,8,975
24051,2025,9,975
24052,2025,10,975
24053,2025,11,975
24054,2025,12,975
24055,2025,4,976
24056,2025,5,976
24057,2025,6,976
24058,2025,7,976
24059,2025,8,976
24060,2025,9,976
24061,2025,10,976
24062,2025,11,976
24063,2025,12,976
24064,2020,10,977
24065,2020,11,977
24066,2020,12,977
24067,2021,1,977
24068,2021,2,977
24069,2021,3,977
24070,2021,4,977
24071,2021,5,977
24072,2021,6,977
24073,2021,7,977
24074,2021,8,977
24075,2021,9,977
24076,2021,10,977
24077,2021,11,977
24078,2021,12,977
24079,2022,1,977
24080,2022,2,977
24081,2022,3,977
24082,2022,4,977
24083,2022,5,977
24084,2022,6,977
24085,2022,7,977
24086,2022,8,977
24087,2022,9,977
24088,2022,10,977
24089,2022,11,977
24090,2022,12,977
24091,2023,1,977
24092,2023,2,977
24093,2023,3,977
24094,2023,4,977
24095,2023,5,977
24096,2023,6,977
24097,2023,7,977
24098,2023,8,977
24099,2023,9,977
24100,2023,10,977
24101,2023,11,977
24102,2023,12,977
24103,2024,1,977
24104,2024,2,977
24105,2024,3,977
24106,2024,4,977
24107,2024,5,977
24108,2024,6,977
24109,2024,7,977
24110,2024,8,977
24111,2024,9,977
24112,2024,10,977
24113,2024,11,977
24114,2024,12,977
24115,2025,1,977
24116,2025,2,977
24117,2025,3,977
24118,2025,4,977
24119,2025,5,977
24120,2025,6,977
24121,2025,7,977
24122,2025,8,977
24123,2025,9,977
24124,2025,10,977
24125,2025,11,977
24126,2025,12,977
24127,2024,9,978
24128,2024,10,978
24129,2024,11,978
24130,2024,12,978
24131,2025,1,978
24132,2025,2,978
24133,2025,3,978
24134,2025,4,978
24135,2025,5,978
24136,2025,6,978
24137,2025,7,978
24138,2025,8,978
24139,2025,9,978
24140,2025,10,978
24141,2025,11,978
24142,2025,12,978
24143,2023,2,979
24144,2023,3,979
24145,2023,4,979
24146,2023,5,979
24147,2023,6,979
24148,2023,7,979
24149,2023,8,979
24150,2023,9,979
24151,2023,10,979
24152,2023,11,979
24153,2023,12,979
24154,2024,1,979
24155,2024,2,979
24156,2024,3,979
24157,2024,4,979
24158,2024,5,979
24159,2024,6,979
24160,2024,7,979
24161,2024,8,979
24162,2024,9,979
24163,2024,10,979
24164,2024,11,979
24165,2024,12,979
24166,2025,1,979
24167,2025,2,979
24168,2025,3,979
24169,2025,4,979
24170,2025,5,979
24171,2025,6,979
24172,2025,7,979
24173,2025,8,979
24174,2025,9,979
24175,2025,10,979
24176,2025,11,979
24177,2025,12,979
24178,2021,3,980
24179,2021,4,980
24180,2021,5,980
24181,2021,6,980
24182,2021,7,980
24183,2021,8,980
24184,2021,9,980
24185,2021,10,980
24186,2021,11,980
24187,2021,12,980
24188,2022,1,980
24189,2022,2,980
24190,2022,3,980
24191,2022,4,980
24192,2022,5,980
24193,2022,6,980
24194,2022,7,980
24195,2022,8,980
24196,2022,9,980
24197,2022,10,980
24198,2022,11,980
24199,2022,12,980
24200,2023,1,980
24201,2023,2,980
24202,2023,3,980
24203,2023,4,980
24204,2023,5,980
24205,2023,6,980
24206,2023,7,980
24207,2023,8,980
24208,2023,9,980
24209,2023,10,980
24210,2023,11,980
24211,2023,12,980
24212,2024,1,980
24213,2024,2,980
24214,2024,3,980
24215,2024,4,980
24216,2024,5,980
24217,2024,6,980
24218,2024,7,980
24219,2024,8,980
24220,2024,9,980
24221,2024,10,980
24222,2024,11,980
24223,2024,12,980
24224,2025,1,980
24225,2025,2,980
24226,2025,3,980
24227,2025,4,980
24228,2025,5,980
24229,2025,6,980
24230,2025,7,980
24231,2025,8,980
24232,2025,9,980
24233,2025,10,980
24234,2025,11,980
24235,2025,12,980
24236,2021,9,981
24237,2021,10,981
24238,2021,11,981
24239,2021,12,981
24240,2022,1,981
24241,2022,2,981
24242,2022,3,981
24243,2022,4,981
24244,2022,5,981
24245,2022,6,981
24246,2022,7,981
24247,2022,8,981
24248,2022,9,981
24249,2022,10,981
24250,2022,11,981
24251,2022,12,981
24252,2023,1,981
24253,2023,2,981
24254,2023,3,981
24255,2023,4,981
24256,2023,5,981
24257,2023,6,981
24258,2023,7,981
24259,2023,8,981
24260,2023,9,981
24261,2023,10,981
24262,2023,11,981
24263,2023,12,981
24264,2024,1,981
24265,2024,2,981
24266,2024,3,981
24267,2024,4,981
24268,2024,5,981
24269,2024,6,981
24270,2024,7,981
24271,2024,8,981
24272,2024,9,981
24273,2024,10,981
24274,2024,11,981
24275,2024,12,981
24276,2025,1,981
24277,2025,2,981
24278,2025,3,981
24279,2025,4,981
24280,2025,5,981
24281,2025,6,981
24282,2025,7,981
24283,2025,8,981
24284,2025,9,981
24285,2025,10,981
24286,2025,11,981
24287,2025,12,981
24288,2020,7,982
24289,2020,8,982
24290,2020,9,982
24291,2020,10,982
24292,2020,11,982
24293,2020,12,982
24294,2021,1,982
24295,2021,2,982
24296,2021,3,982
24297,2021,4,982
24298,2021,5,982
24299,2021,6,982
24300,2021,7,982
24301,2021,8,982
24302,2021,9,982
24303,2021,10,982
24304,2021,11,982
24305,2021,12,982
24306,2022,1,982
24307,2022,2,982
24308,2022,3,982
24309,2022,4,982
24310,2022,5,982
24311,2022,6,982
24312,2022,7,982
24313,2022,8,982
24314,2022,9,982
24315,2022,10,982
24316,2022,11,982
24317,2022,12,982
24318,2023,1,982
24319,2023,2,982
24320,2023,3,982
24321,2023,4,982
24322,2023,5,982
24323,2023,6,982
24324,2023,7,982
24325,2023,8,982
24326,2023,9,982
24327,2023,10,982
24328,2023,11,982
24329,2023,12,982
24330,2024,1,982
24331,2024,2,982
24332,2024,3,982
24333,2024,4,982
24334,2024,5,982
24335,2024,6,982
24336,2024,7,982
24337,2024,8,982
24338,2024,9,982
24339,2024,10,982
24340,2024,11,982
24341,2024,12,982
24342,2025,1,982
24343,2025,2,982
24344,2025,3,982
24345,2025,4,982
24346,2025,5,982
24347,2025,6,982
24348,2025,7,982
24349,2025,8,982
24350,2025,9,982
24351,2025,10,982
24352,2025,11,982
24353,2025,12,982
24354,2025,9,983
24355,2025,10,983
24356,2025,11,983
24357,2025,12,983
24358,2021,7,984
24359,2021,8,984
24360,2021,9,984
24361,2021,10,984
24362,2021,11,984
24363,2021,12,984
24364,2022,1,984
24365,2022,2,984
24366,2022,3,984
24367,2022,4,984
24368,2022,5,984
24369,2022,6,984
24370,2022,7,984
24371,2022,8,984
24372,2022,9,984
24373,2022,10,984
24374,2022,11,984
24375,2022,12,984
24376,2023,1,984
24377,2023,2,984
24378,2023,3,984
24379,2023,4,984
24380,2023,5,984
24381,2023,6,984
24382,2023,7,984
24383,2023,8,984
24384,2023,9,984
24385,2023,10,984
24386,2023,11,984
24387,2023,12,984
24388,2024,1,984
24389,2024,2,984
24390,2024,3,984
24391,2024,4,984
24392,2024,5,984
24393,2024,6,984
24394,2024,7,984
24395,2024,8,984
24396,2024,9,984
24397,2024,10,984
24398,2024,11,984
24399,2024,12,984
24400,2025,1,984
24401,2025,2,984
24402,2025,3,984
24403,2025,4,984
24404,2025,5,984
24405,2025,6,984
24406,2025,7,984
24407,2025,8,984
24408,2025,9,984
24409,2025,10,984
24410,2025,11,984
24411,2025,12,984
24412,2020,2,985
24413,2020,3,985
24414,2020,4,985
24415,2020,5,985
24416,2020,6,985
24417,2020,7,985
24418,2020,8,985
24419,2020,9,985
24420,2020,10,985
24421,2020,11,985
24422,2020,12,985
24423,2021,1,985
24424,2021,2,985
24425,2021,3,985
24426,2021,4,985
24427,2021,5,985
24428,2021,6,985
24429,2021,7,985
24430,2021,8,985
24431,2021,9,985
24432,2021,10,985
24433,2021,11,985
24434,2021,12,985
24435,2022,1,985
24436,2022,2,985
24437,2022,3,985
24438,2022,4,985
24439,2022,5,985
24440,2022,6,985
24441,2022,7,985
24442,2022,8,985
24443,2022,9,985
24444,2022,10,985
24445,2022,11,985
24446,2022,12,985
24447,2023,1,985
24448,2023,2,985
24449,2023,3,985
24450,2023,4,985
24451,2023,5,985
24452,2023,6,985
24453,2023,7,985
24454,2023,8,985
24455,2023,9,985
24456,2023,10,985
24457,2023,11,985
24458,2023,12,985
24459,2024,1,985
24460,2024,2,985
24461,2024,3,985
24462,2024,4,985
24463,2024,5,985
24464,2024,6,985
24465,2024,7,985
24466,2024,8,985
24467,2024,9,985
24468,2024,10,985
24469,2024,11,985
24470,2024,12,985
24471,2025,1,985
24472,2025,2,985
24473,2025,3,985
24474,2025,4,985
24475,2025,5,985
24476,2025,6,985
24477,2025,7,985
24478,2025,8,985
24479,2025,9,985
24480,2025,10,985
24481,2025,11,985
24482,2025,12,985
24483,2023,3,986
24484,2023,4,986
24485,2023,5,986
24486,2023,6,986
24487,2023,7,986
24488,2023,8,986
24489,2023,9,986
24490,2023,10,986
24491,2023,11,986
24492,2023,12,986
24493,2024,1,986
24494,2024,2,986
24495,2024,3,986
24496,2024,4,986
24497,2024,5,986
24498,2024,6,986
24499,2024,7,986
24500,2024,8,986
24501,2024,9,986
24502,2024,10,986
24503,2024,11,986
24504,2024,12,986
24505,2025,1,986
24506,2025,2,986
24507,2025,3,986
24508,2025,4,986
24509,2025,5,986
24510,2025,6,986
24511,2025,7,986
24512,2025,8,986
24513,2025,9,986
24514,2025,10,986
24515,2025,11,986
24516,2025,12,986
24517,2023,3,987
24518,2023,4,987
24519,2023,5,987
24520,2023,6,987
24521,2023,7,987
24522,2023,8,987
24523,2023,9,987
24524,2023,10,987
24525,2023,11,987
24526,2023,12,987
24527,2024,1,987
24528,2024,2,987
24529,2024,3,987
24530,2024,4,987
24531,2024,5,987
24532,2024,6,987
24533,2024,7,987
24534,2024,8,987
24535,2024,9,987
24536,2024,10,987
24537,2024,11,987
24538,2024,12,987
24539,2025,1,987
24540,2025,2,987
24541,2025,3,987
24542,2025,4,987
24543,2025,5,987
24544,2025,6,987
24545,2025,6,988
24546,2025,7,988
24547,2025,8,988
24548,2025,9,988
24549,2025,10,988
24550,2025,11,988
24551,2025,12,988
24552,2021,10,989
24553,2021,11,989
24554,2021,12,989
24555,2021,12,990
24556,2022,1,990
24557,2022,2,990
24558,2022,3,990
24559,2022,4,990
24560,2022,5,990
24561,2022,6,990
24562,2022,7,990
24563,2022,8,990
24564,2022,9,990
24565,2022,10,990
24566,2022,11,990
24567,2022,12,990
24568,2023,1,990
24569,2023,2,990
24570,2023,3,990
24571,2023,4,990
24572,2023,5,990
24573,2023,6,990
24574,2023,7,990
24575,2023,8,990
24576,2023,9,990
24577,2023,10,990
24578,2023,11,990
24579,2023,12,990
24580,2024,1,990
24581,2024,2,990
24582,2024,3,990
24583,2024,4,990
24584,2024,5,990
24585,2024,6,990
24586,2024,7,990
24587,2024,8,990
24588,2024,9,990
24589,2024,10,990
24590,2024,11,990
24591,2024,12,990
24592,2025,1,990
24593,2025,2,990
24594,2025,3,990
24595,2025,4,990
24596,2025,5,990
24597,2025,6,990
24598,2025,7,990
24599,2025,7,991
24600,2025,8,991
24601,2025,9,991
24602,2025,10,991
24603,2025,11,991
24604,2025,12,991
24605,2024,5,992
24606,2024,6,992
24607,2024,7,992
24608,2024,8,992
24609,2024,9,992
24610,2024,10,992
24611,2024,11,992
24612,2024,12,992
24613,2025,1,992
24614,2025,2,992
24615,2025,3,992
24616,2025,4,992
24617,2025,5,992
24618,2025,6,992
24619,2025,7,992
24620,2025,8,992
24621,2025,9,992
24622,2025,10,992
24623,2025,11,992
24624,2025,12,992
24625,2024,12,993
24626,2024,12,994
24627,2025,1,994
24628,2025,2,994
24629,2025,3,994
24630,2025,4,994
24631,2025,5,994
24632,2025,6,994
24633,2025,7,994
24634,2025,8,994
24635,2025,9,994
24636,2025,10,994
24637,2025,11,994
24638,2025,12,994
24639,2023,3,995
24640,2023,4,995
24641,2023,5,995
24642,2023,6,995
24643,2023,7,995
24644,2023,8,995
24645,2023,9,995
24646,2023,10,995
24647,2023,11,995
24648,2023,12,995
24649,2024,1,995
24650,2024,2,995
24651,2024,3,995
24652,2024,4,995
24653,2024,5,995
24654,2024,6,995
24655,2024,7,995
24656,2024,8,995
24657,2024,9,995
24658,2024,10,995
24659,2024,11,995
24660,2024,12,995
24661,2025,1,995
